ID	Language_name	Language_ID	Parameter_name	Parameter_ID	Value	Form	Segments	Prosodic_structure	Motivation_structure	Source	Comment
7257	Old_Burmese	oldb1234	the feather	1201	a◦muyḥ	a◦muyḥ	a + m u j ⁵⁵	n + i n c t	a-prefix body-hair		
1305	Maru	maru1248	the feather	1201	ʃɔ̆³⁵muk⁵⁵	ʃɔ̆³⁵muk⁵⁵	ʃ ɔ̆ ³⁵ + m u k ⁵⁵	i n t + i n c t	meat hair	TBL	
1401	Maru	maru1248	the fire	221	mji³⁵	mji³⁵	m j i ³⁵	i m n t	fire	TBL	
1403	Xiandao	xian1248	the fire	221	n̩⁵⁵pui³¹	n̩⁵⁵pui³¹	n̩ ⁵⁵ + p u i ³¹	n t + i n N t	fire-1 fire-2	TBL	
5301	Rangoon	nucl1310	the fire	221	mi⁵⁵	mi⁵⁵	m i ⁵⁵	i n t	fire	TBL	
1394	Achang_Longchuan	long1372	the fire	221	poi³¹	poi³¹	p o i ³¹	i n N t	fire	TBL	
1396	Atsi	zaiw1240	the fire	221	mji²¹	mji²¹	m j i ²¹	i m n t	fire	TBL	
1397	Bola	bela1241	the fire	221	mi³¹	mi³¹	m i ³¹	i n t	fire	TBL	
1400	Lashi	lash1242	the fire	221	mji³³	mji³³	m j i ³³	i m n t	fire	TBL	
1402	Xiandao	xian1248	the fire	221	n̩⁵⁵pui³¹	n̩⁵⁵pui³¹	n̩ ⁵⁵ + p u i ³¹	n t + i n N t	fire-1 fire-2	TBL	
7259	Old_Burmese	oldb1234	the fire	221	mīḥ	mīḥ	m i ⁵⁵	i n t	fire		
1417	Xiandao	xian1248	the fish	227	ŋ̊ɔ̆³¹ʂɔ³¹	ŋ̊ɔ̆³¹ʂɔ³¹	ŋ̊ ɔ̆ ³¹ + ʂ ɔ ³¹	i n t + i n t	fish meat	TBL	
5299	Rangoon	nucl1310	the fish	227	ŋɑ⁵⁵	ŋɑ⁵⁵	ŋ ɑ ⁵⁵	i n t		TBL	
1407	Achang_Longchuan	long1372	the fish	227	ŋa³¹ʂua³¹	ŋa³¹ʂua³¹	ŋ a ³¹ + ʂ u a ³¹	i n t + i m n t	fish meat	TBL	
1410	Atsi	zaiw1240	the fish	227	ŋŏ²¹tso²¹	ŋŏ²¹tso²¹	ŋ ŏ ²¹ + ts o ²¹	i n t + i n t	fish child?	TBL	
1411	Bola	bela1241	the fish	227	ŋə̆³¹ta³¹	ŋə̆³¹ta³¹	ŋ ə̆ ³¹ + t a ³¹	i n t + i n t	fish eat	TBL	
1414	Lashi	lash1242	the fish	227	ŋə̆³¹tso³³	ŋə̆³¹tso³³	ŋ ə̆ ³¹ + ts o ³³	i n t + i n t	fish food?	TBL	
1415	Maru	maru1248	the fish	227	ŋə̆³¹tsɔ³¹	ŋə̆³¹tsɔ³¹	ŋ ə̆ ³¹ + ts ɔ ³¹	i n t + i n t	fish1 food	TBL	
7261	Old_Burmese	oldb1234	the fish	227	ṅāḥ	ṅāḥ	ŋ a ⁵⁵	i n t	fish		
6190	Xiandao	xian1248	the flea	232	fu³¹lai³¹	fu³¹lai³¹	f u ³¹ + l a i ³¹	i n t + i n N t	??? flea	TBL	
6129	Lashi	lash1242	the flea	232	kʰuk⁵⁵le̱i⁵⁵	kʰuk⁵⁵le̱i⁵⁵	kʰ u k ⁵⁵ + l ḛ i ⁵⁵	i n c t + i n N t		TBL	
6243	Bola	bela1241	the flea	232	kʰə̆³¹lu̱i³⁵	kʰə̆³¹lu̱i³⁵	kʰ ə̆ ³¹ + l ṵ i ³⁵	i n t + i n N t	fleat-1 flea-2	TBL	
6340	Achang_Longchuan	long1372	the flea	232	l̥i³¹	l̥i³¹	l̥ i ³¹	i n t	flea	TBL	
6416	Rangoon	nucl1310	the flea	232	ɬe⁵⁵	ɬe⁵⁵	ɬ e ⁵⁵	i n t		TBL	
6478	Atsi	zaiw1240	the flea	232	kʰĕ⁵⁵la̱i²¹	kʰĕ⁵⁵la̱i²¹	kʰ ĕ ⁵⁵ + l a̰ i ²¹	i n t + i n N t	? flea	TBL	
7263	Old_Burmese	oldb1234	the flea	232	lhiyḥ	lhiyḥ	l̥ i j ⁵⁵	i n c t			
6399	Maru	maru1248	the flea	232	kʰə̆³¹la̱³⁵	kʰə̆³¹la̱³⁵	kʰ ə̆ ³¹ + l a̰ ³⁵	i n t + i n t	flea-1 flea-2	TBL	
1462	Lashi	lash1242	the flower	239	pan³³	pan³³	p a n ³³	i n c t	flower	TBL	
1464	Xiandao	xian1248	the flower	239	pan⁵⁵tam³¹	pan⁵⁵tam³¹	p a n ⁵⁵ + t a m ³¹	i n c t + i n c t	flower-1 flower-2	TBL	
5386	Rangoon	nucl1310	the flower	239	ɑ⁵³pwĩ⁵³	ɑ⁵³pwĩ⁵³	ɑ ⁵³ + p w ĩ ∼ ⁵³	n t + i m n c t		TBL	
1456	Achang_Longchuan	long1372	the flower	239	kăn⁵⁵tam³¹	kăn⁵⁵tam³¹	k ă n ⁵⁵ + t a m ³¹	i n c t + i n c t	flower1 flower2	TBL	
1458	Atsi	zaiw1240	the flower	239	pan²¹	pan²¹	p a n ²¹	i n c t	flower	TBL	
1459	Bola	bela1241	the flower	239	pɛ̃³¹pɔ³⁵	pɛ̃³¹pɔ³⁵	p ɛ̃ ∼ ³¹ + p ɔ ³⁵	i n c t + i n t	flower-1 flower-2	TBL	
1463	Maru	maru1248	the flower	239	pəŋ³⁵	pəŋ³⁵	p ə ŋ ³⁵	i n c t	flower	TBL	
7265	Old_Burmese	oldb1234	the flower	239	a◦po₁ṅʔ	a◦po₁ṅʔ	a + p o ŋ ⁵³	n + i n c t	a-prefix flower		
1486	Atsi	zaiw1240	the fog	249	sai⁵⁵von²¹	sai⁵⁵von²¹	s a i ⁵⁵ + v o n ²¹	i n N t + i n c t	? ?	TBL	
5499	Rangoon	nucl1310	the fog	249	mju²²	mju²²	m j u ²²	i m n t		TBL	
1483	Achang_Longchuan	long1372	the fog	249	mau³¹tum⁵⁵	mau³¹tum⁵⁵	m a u ³¹ + t u m ⁵⁵	i n N t + i n c t	sky fog	TBL	
1487	Bola	bela1241	the fog	249	sai³⁵vun³¹	sai³⁵vun³¹	s a i ³⁵ + v u n ³¹	i n N t + i n c t		TBL	
1489	Lashi	lash1242	the fog	249	sa̱i³³wan³¹	sa̱i³³wan³¹	s a̰ i ³³ + w a n ³¹	i n N t + i n c t		TBL	
1490	Maru	maru1248	the fog	249	tʃam³¹thɔi³⁵	tʃam³¹thɔi³⁵	tʃ a m ³¹ + tʰ ɔ i ³⁵	i n c t + i n N t	cloudfog1 cloudfog2	TBL	
1491	Xiandao	xian1248	the fog	249	çaŋ⁵⁵cin³¹	çaŋ⁵⁵cin³¹	ç a ŋ ⁵⁵ + c i n ³¹	i n c t + i n c t	fog-cloud-1 fog-cloud-2	TBL	
7267	Old_Burmese	oldb1234	the fog	249	nhaṅḥ	nhaṅḥ	n̥ a ŋ ⁵⁵	i n c t	icy-thing		
6254	Maru	maru1248	the foot	1301	kʰjik³¹	kʰjik³¹	kʰ j i k ³¹	i m n c t	foot	TBL	
6278	Rangoon	nucl1310	the foot	1301	ʨʰe²²tʰɑuʔ⁴	ʨʰe²²tʰɑuʔ⁴	tɕʰ e ²² + tʰ ɑ u ʔ ⁴	i n t + i n N c t		TBL	
6280	Xiandao	xian1248	the foot	1301	chi⁵⁵	chi⁵⁵	cʰ i ⁵⁵	i n t	foot	TBL	
6420	Achang_Longchuan	long1372	the foot	1301	ʨʰi⁵⁵	ʨʰi⁵⁵	tɕʰ i ⁵⁵	i n t	foot	TBL	
6429	Atsi	zaiw1240	the foot	1301	kʰji⁵¹	kʰji⁵¹	kʰ j i ⁵¹	i m n t	foot	TBL	
6472	Lashi	lash1242	the foot	1301	kʰjei³³	kʰjei³³	kʰ j e i ³³	i m n N t	foot	TBL	
6645	Bola	bela1241	the foot	1301	kʰji⁵³	kʰji⁵³	kʰ j i ⁵³	i m n t	foot	TBL	
7269	Old_Burmese	oldb1234	the foot	1301	khriy	khriy	kʰ r i j	i m n c	foot		
1516	Xiandao	xian1248	the forest	420	kʐom⁵⁵	kʐom⁵⁵	k ʐ o m ⁵⁵	i m n c t		TBL	
5258	Rangoon	nucl1310	the forest	420	tɔ⁵⁵	tɔ⁵⁵	t ɔ ⁵⁵	i n t		TBL	
1512	Atsi	zaiw1240	the forest	420	sik⁵⁵pu̱ŋ⁵⁵	sik⁵⁵pu̱ŋ⁵⁵	s i k ⁵⁵ + p ṵ ŋ ⁵⁵	i n c t + i n c t	tree ???	TBL	
1513	Bola	bela1241	the forest	420	sak⁵⁵ja⁵⁵	sak⁵⁵ja⁵⁵	s a k ⁵⁵ + j a ⁵⁵	i n c t + i n t	tree hundred	TBL	
1514	Lashi	lash1242	the forest	420	sə̱kjo³¹	sə̱kjo³¹	s ə̰ k + j o ³¹	i n c + i n t	tree hundred	TBL	
1515	Maru	maru1248	the forest	420	sa̱k⁵⁵jɔ³¹	sa̱k⁵⁵jɔ³¹	s a̰ k ⁵⁵ + j ɔ ³¹	i n c t + i n t	tree hundred	TBL	
6409	Rangoon	nucl1310	the fox	1312	mje²²kʰwe⁵⁵	mje²²kʰwe⁵⁵	m j e ²² + kʰ w e ⁵⁵	i m n t + i m n t		TBL	
6550	Atsi	zaiw1240	the fox	1312	tan⁵⁵kʰui²¹	tan⁵⁵kʰui²¹	t a n ⁵⁵ + kʰ u i ²¹	i n c t + i n N t	fox? dog	TBL	
7271	Old_Burmese	oldb1234	the fox	1312	mriy◦khuyḥ	mriy◦khuyḥ	m r i j + kʰ u j ⁵⁵	i m n c + i n c t	ground dog		
1555	Achang_Longchuan	long1372	the frog	503	phɔ³¹	phɔ³¹	pʰ ɔ ³¹	i n t	frog	TBL	
1557	Atsi	zaiw1240	the frog	503	pŏ̱²¹kje̱k⁵⁵	pŏ̱²¹kje̱k⁵⁵	p ŏ̰ ²¹ + k j ḛ k ⁵⁵	i n t + i m n c t	frog ?	TBL	
5604	Rangoon	nucl1310	the frog	503	pʰa⁵⁵	pʰa⁵⁵	pʰ a ⁵⁵	i n t		TBL	
1558	Bola	bela1241	the frog	503	pa̱³⁵	pa̱³⁵	p a̰ ³⁵	i n t	frog	TBL	
1562	Maru	maru1248	the frog	503	pɔ̱³⁵	pɔ̱³⁵	p ɔ̰ ³⁵	i n t	frog	TBL	
1563	Xiandao	xian1248	the frog	503	phă³¹cak³⁵	phă³¹cak³⁵	pʰ ă ³¹ + c a k ³⁵	i n t + i n c t		TBL	
1561	Lashi	lash1242	the frog	503	pɑ̱⁵⁵	pɑ̱⁵⁵	p ɑ̰ ⁵⁵	i n t	frog	TBL	
7273	Old_Burmese	oldb1234	the frog	503	phāḥ	phāḥ	pʰ a ⁵⁵	i n t			
6138	Atsi	zaiw1240	the front (front side)	2194	xi⁵⁵	xi⁵⁵	x i ⁵⁵	i n t	front	TBL	
6388	Xiandao	xian1248	the front (front side)	2194	ɲɔʔ⁵⁵sai³⁵	ɲɔʔ⁵⁵sai³⁵	ɲ ɔ ʔ ⁵⁵ + s a i ³⁵	i n c t + i n N t	face front	TBL	
6439	Bola	bela1241	the front (front side)	2194	xəi³⁵	xəi³⁵	x ə i ³⁵	i n N t	front	TBL	
6503	Lashi	lash1242	the front (front side)	2194	ʃə̱k⁵⁵	ʃə̱k⁵⁵	ʃ ə̰ k ⁵⁵	i n c t		TBL	
6513	Achang_Longchuan	long1372	the front (front side)	2194	ȵɔʔ⁵⁵siʔ³¹	ȵɔʔ⁵⁵siʔ³¹	nʲ ɔ ʔ ⁵⁵ + s i ʔ ³¹	i n c t + i n c t	face front	TBL	
6573	Maru	maru1248	the front (front side)	2194	xak⁵⁵	xak⁵⁵	x a k ⁵⁵	i n c t		TBL	
6606	Rangoon	nucl1310	the front (front side)	2194	ɕe⁵³	ɕe⁵³	ɕ e ⁵³	i n t		TBL	
6153	Achang_Longchuan	long1372	the frost	2034	ŋ̊an⁵⁵	ŋ̊an⁵⁵	ŋ̊ a n ⁵⁵	i n c t	frost	TBL	
6211	Maru	maru1248	the frost	2034	ŋa̱ŋ³¹	ŋa̱ŋ³¹	ŋ a̰ ŋ ³¹	i n c t	dew-frost	TBL	
6297	Atsi	zaiw1240	the frost	2034	ŋa̱n⁵¹pʰju⁵¹	ŋa̱n⁵¹pʰju⁵¹	ŋ a̰ n ⁵¹ + pʰ j u ⁵¹	i n c t + i m n t	cold-thing white	TBL	
6323	Bola	bela1241	the frost	2034	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵	ŋ ɛ̰̃ ∼ ⁵⁵	i n c t	icy-thing	TBL	
6486	Lashi	lash1242	the frost	2034	ŋa̱n³³pʰiu³³	ŋa̱n³³pʰiu³³	ŋ a̰ n ³³ + pʰ i u ³³	i n c t + i m n t	icy-thing white	TBL	
6592	Rangoon	nucl1310	the frost	2034	hnĩ⁵⁵kʰɛ⁵⁵	hnĩ⁵⁵kʰɛ⁵⁵	n̥ ĩ ∼ ⁵⁵ + kʰ ɛ ⁵⁵	i n c t + i n t	frost frozen	TBL	
7276	Old_Burmese	oldb1234	the frost	2034	nhaṅḥ	nhaṅḥ	n̥ a ŋ ⁵⁵	i n c t	icy-thing		
6543	Xiandao	xian1248	the frost	2034	ŋ̊an⁵⁵	ŋ̊an⁵⁵	ŋ̊ a n ⁵⁵	i n c t	frost	TBL	
1569	Achang_Longchuan	long1372	the fruit	1507	ʂə³¹	ʂə³¹	ʂ ə ³¹	i n t	fruit	TBL	
5334	Rangoon	nucl1310	the fruit	1507	ɑ⁵³tθi⁵⁵	ɑ⁵³tθi⁵⁵	ɑ ⁵³ + tθ i ⁵⁵	n t + i n t		TBL	
1575	Lashi	lash1242	the fruit	1507	ʃɿ⁵⁵	ʃɿ⁵⁵	ʃ ɿ ⁵⁵	i n t	fruit	TBL	
1571	Atsi	zaiw1240	the fruit	1507	ʃi²¹	ʃi²¹	ʃ i ²¹	i n t	fruit	TBL	
1576	Maru	maru1248	the fruit	1507	ʃi³⁵	ʃi³⁵	ʃ i ³⁵	i n t	fruit	TBL	
1577	Xiandao	xian1248	the fruit	1507	ʂɿ³¹	ʂɿ³¹	ʂ ɿ ³¹	i n t	fruit	TBL	
1572	Bola	bela1241	the fruit	1507	ʃɿ³⁵	ʃɿ³⁵	ʃ ɿ ³⁵	i n t	fruit	TBL	
7278	Old_Burmese	oldb1234	the fruit	1507	sac◦sīḥ	sac◦sīḥ	s a ts + s i ⁵⁵	i n c + i n t	tree fruit		
6594	Xiandao	xian1248	the goat	1502	paʔ³¹	paʔ³¹	p a ʔ ³¹	i n c t	goat-sheep-2	TBL	
6205	Bola	bela1241	the goat	1502	jɔ̃⁵⁵	jɔ̃⁵⁵	j ɔ̃ ∼ ⁵⁵	i n c t	goat	TBL	Borrowing from Chinese, @lingulist
6288	Achang_Longchuan	long1372	the goat	1502	paʔ⁵⁵	paʔ⁵⁵	p a ʔ ⁵⁵	i n c t	goat-sheep-2	TBL	
6352	Maru	maru1248	the goat	1502	tʃhat⁵⁵pɛ̱ʔ⁵⁵	tʃhat⁵⁵pɛ̱ʔ⁵⁵	tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	i n c t + i n c t	goat-sheep-1 goat-sheep-2	TBL	
6379	Rangoon	nucl1310	the goat	1502	sheʔ⁴	sheʔ⁴	sʰ e ʔ ⁴	i n c t		TBL	
6443	Atsi	zaiw1240	the goat	1502	pai²¹nam⁵⁵	pai²¹nam⁵⁵	p a i ²¹ + n a m ⁵⁵	i n N t + i n c t	goat-1 goat-2	TBL	
7280	Old_Burmese	oldb1234	the goat	1502	chit	chit	tsʰ i t	i n c			
5651	Rangoon	nucl1310	the grass	606	mjɛʔ⁴	mjɛʔ⁴	m j ɛ ʔ ⁴	i m n c t		TBL	
1667	Achang_Longchuan	long1372	the grass	606	sa⁵⁵	sa⁵⁵	s a ⁵⁵	i n t	grass	TBL	
1669	Atsi	zaiw1240	the grass	606	na̱m²¹	na̱m²¹	n a̰ m ²¹	i n c t	grass	TBL	
1674	Lashi	lash1242	the grass	606	ma̱n⁵⁵	ma̱n⁵⁵	m a̰ n ⁵⁵	i n c t	grass	TBL	
1675	Maru	maru1248	the grass	606	ma̱ŋ³⁵	ma̱ŋ³⁵	m a̰ ŋ ³⁵	i n c t	grass	TBL	
1677	Xiandao	xian1248	the grass	606	sa⁵⁵	sa⁵⁵	s a ⁵⁵	i n t	grass	TBL	
1671	Bola	bela1241	the grass	606	mɛ̱̃³⁵	mɛ̱̃³⁵	m ɛ̰̃ ∼ ³⁵	i n c t	grass	TBL	
7282	Old_Burmese	oldb1234	the grass	606	mrak	mrak	m r a k	i m n c			
6130	Maru	maru1248	the hail	609	lak³¹ɣu³¹	lak³¹ɣu³¹	l a k ³¹ + ɣ u ³¹	i n c t + i n t		TBL	
6152	Achang_Longchuan	long1372	the hail	609	l̥i³¹ʐo⁵⁵	l̥i³¹ʐo⁵⁵	l̥ i ³¹ + ʐ o ⁵⁵	i n t + i n t	hail rain	TBL	
6231	Rangoon	nucl1310	the hail	609	mo⁵⁵tθi⁵⁵	mo⁵⁵tθi⁵⁵	m o ⁵⁵ + tθ i ⁵⁵	i n t + i n t		TBL	
6392	Atsi	zaiw1240	the hail	609	lik²¹vo⁵¹	lik²¹vo⁵¹	l i k ²¹ + v o ⁵¹	i n c t + i n t	hail rain	TBL	
6485	Lashi	lash1242	the hail	609	lək³¹	lək³¹	l ə k ³¹	i n c t	hail	TBL	
6542	Xiandao	xian1248	the hail	609	niʔ³¹	niʔ³¹	n i ʔ ³¹	i n c t	hail	TBL	
6597	Bola	bela1241	the hail	609	lak³¹ɣɔ⁵⁵	lak³¹ɣɔ⁵⁵	l a k ³¹ + ɣ ɔ ⁵⁵	i n c t + i n t	hail rain	TBL	
7284	Old_Burmese	oldb1234	the hail	609	muivḥ◦sīḥ	muivḥ◦sīḥ	m ə w ⁵⁵ + s i ⁵⁵	i n c t + i n t	sky fruit		
5326	Rangoon	nucl1310	the hair (of the head)	1040	shɑ̃²²pĩ²²	shɑ̃²²pĩ²²	sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²	i n c t + i n c t		TBL	
1714	Achang_Longchuan	long1372	the hair (of the head)	1040	u³¹mui³¹	u³¹mui³¹	u ³¹ + m u i ³¹	n t + i n N t	head hair	TBL	
1717	Atsi	zaiw1240	the hair (of the head)	1040	u²¹tsham⁵¹	u²¹tsham⁵¹	u ²¹ + tsʰ a m ⁵¹	n t + i n c t	head head-hair	TBL	
1718	Bola	bela1241	the hair (of the head)	1040	tshɛ̃⁵⁵	tshɛ̃⁵⁵	tsʰ ɛ̃ ∼ ⁵⁵	i n c t	head-hair	TBL	
1720	Lashi	lash1242	the hair (of the head)	1040	tsham³³	tsham³³	tsʰ a m ³³	i n c t	head-hair	TBL	
1722	Maru	maru1248	the hair (of the head)	1040	tshɛ̃³¹	tshɛ̃³¹	tsʰ ɛ̃ ∼ ³¹	i n c t	hair	TBL	
1724	Xiandao	xian1248	the hair (of the head)	1040	u³¹	u³¹	u ³¹	n t	egg-head	TBL	I suspect something is wrong or missing here
7286	Old_Burmese	oldb1234	the hair (of the head)	1040	chaṃ	chaṃ	tsʰ a m	i n c			
5627	Rangoon	nucl1310	the hand	1277	lɛʔ⁴	lɛʔ⁴	l ɛ ʔ ⁴	i n c t		TBL	
1746	Bola	bela1241	the hand	1277	laʔ³¹	laʔ³¹	l a ʔ ³¹	i n c t	hand	TBL	
1752	Maru	maru1248	the hand	1277	lɔʔ³¹	lɔʔ³¹	l ɔ ʔ ³¹	i n c t	hand	TBL	
1754	Xiandao	xian1248	the hand	1277	lɔʔ⁵⁵n̥au³¹	lɔʔ⁵⁵n̥au³¹	l ɔ ʔ ⁵⁵ + n̥ a u ³¹	i n c t + i n N t	hand hand-2	TBL	
7288	Old_Burmese	oldb1234	the hand	1277	lak	lak	l a k	i n c	hand		
5310	Rangoon	nucl1310	the head	1256	kʰɑ̃u⁵⁵	kʰɑ̃u⁵⁵	kʰ ɑ̃ u ∼ ⁵⁵	i n N c t		TBL	
5311	Rangoon	nucl1310	the head	1256	gɑ̃u⁵⁵	gɑ̃u⁵⁵	g ɑ̃ u ∼ ⁵⁵	i n N c t		TBL	
1773	Achang_Longchuan	long1372	the head	1256	ni³¹kuaŋ³¹	ni³¹kuaŋ³¹	n i ³¹ + k u a ŋ ³¹	i n t + i m n c t	head1 head2	TBL	
1776	Atsi	zaiw1240	the head	1256	u²¹lu̱m²¹	u²¹lu̱m²¹	u ²¹ + l ṵ m ²¹	n t + i n c t	head round	TBL	
1778	Bola	bela1241	the head	1256	u̱³⁵lam³¹	u̱³⁵lam³¹	ṵ ³⁵ + l a m ³¹	n t + i n c t	egg round-1	TBL	
1782	Lashi	lash1242	the head	1256	wo̱⁵⁵lɔ̱m⁵³	wo̱⁵⁵lɔ̱m⁵³	w o̰ ⁵⁵ + l ɔ̰ m ⁵³	i n t + i n c t		TBL	
1784	Maru	maru1248	the head	1256	au³⁵lam³⁵	au³⁵lam³⁵	a u ³⁵ + l a m ³⁵	n N t + i n c t	head round	TBL	
1787	Xiandao	xian1248	the head	1256	u³¹kɔŋ³¹	u³¹kɔŋ³¹	u ³¹ + k ɔ ŋ ³¹	n t + i n c t	egg-head round-thing	TBL	
7290	Old_Burmese	oldb1234	the head	1256	kho₂ṅḥ	kho₂ṅḥ	kʰ ʊ ŋ ⁵⁵	i n c t			
5665	Rangoon	nucl1310	the heart	1223	hnɑ⁵³lõ⁵⁵	hnɑ⁵³lõ⁵⁵	n̥ ɑ ⁵³ + l õ ∼ ⁵⁵	i n t + i n c t		TBL	
1819	Achang_Longchuan	long1372	the heart	1223	ȵ̥a⁵⁵lum³¹	ȵ̥a⁵⁵lum³¹	n̥ʲ a ⁵⁵ + l u m ³¹	i n t + i n c t	heart round	TBL	
1822	Atsi	zaiw1240	the heart	1223	ni̱k⁵⁵lu̱m²¹	ni̱k⁵⁵lu̱m²¹	n ḭ k ⁵⁵ + l ṵ m ²¹	i n c t + i n c t	heart round	TBL	
1825	Bola	bela1241	the heart	1223	na̱k⁵⁵lam³¹	na̱k⁵⁵lam³¹	n a̰ k ⁵⁵ + l a m ³¹	i n c t + i n c t	heart round-1	TBL	
1830	Lashi	lash1242	the heart	1223	nə̱k⁵⁵lɔm³³	nə̱k⁵⁵lɔm³³	n ə̰ k ⁵⁵ + l ɔ m ³³	i n c t + i n c t	heart round	TBL	
1833	Maru	maru1248	the heart	1223	na̱k⁵⁵lam³⁵	na̱k⁵⁵lam³⁵	n a̰ k ⁵⁵ + l a m ³⁵	i n c t + i n c t	heart round	TBL	
1836	Xiandao	xian1248	the heart	1223	n̥ɔʔ³¹lum³¹	n̥ɔʔ³¹lum³¹	n̥ ɔ ʔ ³¹ + l u m ³¹	i n c t + i n c t	heart round	TBL	
7292	Old_Burmese	oldb1234	the heart	1223	nha◦luṃḥ	nha◦luṃḥ	n̥ a + l u m ⁵⁵	i n + i n c t	heart round		
6141	Xiandao	xian1248	the hoof	152	chi⁵⁵	chi⁵⁵	cʰ i ⁵⁵	i n t	foot	TBL	
6199	Bola	bela1241	the hoof	152	kʰji⁵⁵saŋ³⁵	kʰji⁵⁵saŋ³⁵	kʰ j i ⁵⁵ + s a ŋ ³⁵	i m n t + i n c t	foot hoof	TBL	
6282	Achang_Longchuan	long1372	the hoof	152	ʨʰi⁵⁵xo⁵⁵	ʨʰi⁵⁵xo⁵⁵	tɕʰ i ⁵⁵ + x o ⁵⁵	i n t + i n t	foot hoof	TBL	
6372	Rangoon	nucl1310	the hoof	152	kʰwɑ²²	kʰwɑ²²	kʰ w ɑ ²²	i m n t		TBL	
6389	Lashi	lash1242	the hoof	152	kʰjei³³səŋ⁵⁵	kʰjei³³səŋ⁵⁵	kʰ j e i ³³ + s ə ŋ ⁵⁵	i m n N t + i n c t	foot nail	TBL	
6405	Maru	maru1248	the hoof	152	kʰjuk⁵⁵saŋ³⁵	kʰjuk⁵⁵saŋ³⁵	kʰ j u k ⁵⁵ + s a ŋ ³⁵	i m n c t + i n c t	foot nail	TBL	
6433	Atsi	zaiw1240	the hoof	152	kʰji⁵¹siŋ²¹	kʰji⁵¹siŋ²¹	kʰ j i ⁵¹ + s i ŋ ²¹	i m n t + i n c t	foot nail	TBL	
7294	Old_Burmese	oldb1234	the hoof	152	khō₁	khō₁	kʰ o ²²	i n t			
5581	Rangoon	nucl1310	the horn (keratinized skin)	1393	ʨʰo²²	ʨʰo²²	tɕʰ o ²²	i n t		TBL	
5582	Rangoon	nucl1310	the horn (keratinized skin)	1393	ʥo²²	ʥo²²	dʑ o ²²	i n t		TBL	
1990	Maru	maru1248	the horn (keratinized skin)	1393	khjuk³¹	khjuk³¹	kʰ j u k ³¹	i m n c t		TBL	
7296	Old_Burmese	oldb1234	the horn (keratinized skin)	1393	khyuiw	khyuiw	kʰ j ə w	i m n c	horn		
1986	Bola	bela1241	the horn (keratinized skin)	1393	khju⁵⁵	khju⁵⁵	kʰ j u ⁵⁵	i m n t	horn	TBL	
5466	Rangoon	nucl1310	the horse	615	mjĩ⁵⁵	mjĩ⁵⁵	m j ĩ ⁵⁵	i m n t		TBL	
1996	Achang_Longchuan	long1372	the horse	615	m̥ʐaŋ³¹	m̥ʐaŋ³¹	m̥ ʐ a ŋ ³¹	i m n c t	horse	TBL	
1998	Atsi	zaiw1240	the horse	615	mjaŋ²¹	mjaŋ²¹	m j a ŋ ²¹	i m n c t	horse	TBL	
1999	Bola	bela1241	the horse	615	mjɔ̃³¹	mjɔ̃³¹	m j ɔ̃ ∼ ³¹	i m n c t	horse	TBL	
2002	Lashi	lash1242	the horse	615	mjaŋ³³	mjaŋ³³	m j a ŋ ³³	i m n c t		TBL	
2003	Maru	maru1248	the horse	615	mjɔ̃³⁵	mjɔ̃³⁵	m j ɔ̃ ∼ ³⁵	i m n c t		TBL	
7298	Old_Burmese	oldb1234	the horse	615	mraṅḥ	mraṅḥ	m r a ŋ ⁵⁵	i m n c t			
5662	Rangoon	nucl1310	the house	1252	ẽ²²	ẽ²²	ẽ ∼ ²²	n c t		TBL	
2010	Achang_Longchuan	long1372	the house	1252	in⁵⁵	in⁵⁵	i n ⁵⁵	n c t	house	TBL	
2012	Atsi	zaiw1240	the house	1252	ju̱m⁵¹	ju̱m⁵¹	j ṵ m ⁵¹	i n c t	house	TBL	
2013	Bola	bela1241	the house	1252	ja̱m⁵⁵	ja̱m⁵⁵	j a̰ m ⁵⁵	i n c t	house	TBL	
2016	Lashi	lash1242	the house	1252	jɔ̱m³³	jɔ̱m³³	j ɔ̰ m ³³	i n c t	house	TBL	
2017	Maru	maru1248	the house	1252	ja̱m³¹	ja̱m³¹	j a̰ m ³¹	i n c t	house	TBL	
2018	Xiandao	xian1248	the house	1252	in⁵⁵	in⁵⁵	i n ⁵⁵	n c t	house	TBL	
7300	Old_Burmese	oldb1234	the house	1252	im	im	i m	n c			
2078	Bola	bela1241	the husband	1200	jɔ̃³¹lɔ̃⁵⁵	jɔ̃³¹lɔ̃⁵⁵	j ɔ̃ ∼ ³¹ + l ɔ̃ ∼ ⁵⁵	i n c t + i n c t	he long-thing	TBL	
2082	Maru	maru1248	the husband	1200	lɔ̃³¹	lɔ̃³¹	l ɔ̃ ∼ ³¹	i n c t		TBL	
5401	Rangoon	nucl1310	the husband	1200	lĩ²²	lĩ²²	l ĩ ∼ ²²	i n c t		TBL	
2075	Achang_Longchuan	long1372	the husband	1200	ȵi³¹ŋau⁵⁵	ȵi³¹ŋau⁵⁵	nʲ i ³¹ + ŋ a u ⁵⁵	i n t + i n N t	wife husband	TBL	
